ParName   Value   Gradient
SR_parm[1]      9.88188 -1.08955e-05
recdev1(1975)    -0.724268  4.49689e-07
recdev1(1976)    -0.406365  6.25453e-07
recdev1(1977)  -0.00321494  6.42815e-07
recdev1(1978)       0.3444  8.92625e-07
recdev1(1979)    -0.037141  7.09152e-07
recdev1(1980)     0.116979  8.63519e-07
recdev1(1981)    0.0459868  6.14548e-07
recdev1(1982)     0.119019  7.74058e-07
recdev1(1983)     0.118619  6.92663e-07
recdev1(1984)     0.385431  6.90045e-07
recdev1(1985)     0.249948  6.19614e-07
recdev1(1986)     -0.20647   5.2666e-07
recdev1(1987)    -0.326585  4.33529e-07
recdev1(1988)     0.185073  2.56051e-07
recdev1(1989)   -0.0811012  2.44303e-07
recdev1(1990)    -0.628767   2.6065e-07
recdev1(1991)     0.143776  1.44386e-07
recdev1(1992)    -0.357114  2.18954e-07
recdev1(1993)     0.267005  4.08432e-08
recdev1(1994)   -0.0638315   8.7608e-08
recdev1(1995)   -0.0423844 -1.24414e-07
recdev1(1996)     0.231503 -3.79015e-07
recdev1(1997)    -0.286663 -2.00296e-07
recdev1(1998)     0.110325 -3.20471e-07
recdev1(1999)     0.262616 -5.22016e-07
recdev1(2000)     0.273786 -6.59859e-07
recdev1(2001)    -0.197032 -2.87744e-07
recdev1(2002)     0.112899 -5.92387e-07
recdev1(2003)   -0.0913201 -5.38665e-07
recdev1(2004)    0.0163994 -4.94923e-07
recdev1(2005)   -0.0919349 -4.34456e-07
recdev1(2006)     0.324107 -9.15597e-07
recdev1(2007)     0.139386 -7.33931e-07
recdev1(2008)    -0.220218 -5.25753e-07
recdev1(2009)     0.239901 -8.72893e-07
recdev1(2010)     0.109853 -5.16925e-07
recdev1(2011)    0.0440303  -3.4937e-07
recdev1(2012)     0.432045 -7.01322e-07
recdev1(2013)  0.000313404 -4.08392e-07
recdev1(2014)    -0.366514 -3.24028e-07
recdev1(2015)    -0.142476  1.68874e-07
Fcast_recruitments(2016)    -0.171107 -8.14272e-08
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      97.8326 -6.69695e-07
selparm[2]   -0.0894959  2.39508e-07
selparm[3]       6.5073  4.29754e-07
selparm[4]      4.12435 -1.52802e-07
selparm[7]      74.0781 -9.62085e-07
selparm[9]      5.14737  2.82011e-07
selparm[10]       4.2544 -1.28108e-07
selparm[12]     -1.55429 -4.81875e-07
selparm[13]      61.9142 -1.05337e-07
selparm[15]      3.62081  1.15435e-08
selparm[16]      4.13283 -3.24285e-08
selparm[19]      96.4201  -7.1108e-07
selparm[20]     -7.11405   1.5729e-08
selparm[21]      4.42905  3.83925e-07
