ParName   Value   Gradient
SR_parm[1]      9.83369  0.000391974
recdev1(1975)   0.00192264 -1.03903e-05
recdev1(1976)   -0.0748304 -1.01852e-05
recdev1(1977)    -0.589718  -1.0453e-05
recdev1(1978)    0.0382974 -9.35746e-06
recdev1(1979)    -0.218309 -9.32515e-06
recdev1(1980)     0.144214 -7.65567e-06
recdev1(1981)     -0.45449 -8.71981e-06
recdev1(1982)    -0.749971 -8.79094e-06
recdev1(1983)     -0.14781 -6.00065e-06
recdev1(1984)    0.0919781 -2.77313e-06
recdev1(1985)      0.21168  1.13663e-07
recdev1(1986)    -0.678396 -5.82889e-06
recdev1(1987)    -0.363626 -2.81057e-06
recdev1(1988)     0.412012  1.05221e-05
recdev1(1989)   -0.0298094  3.71173e-06
recdev1(1990)    0.0959839  7.17514e-06
recdev1(1991)    -0.474265  3.82361e-07
recdev1(1992)   -0.0994543  7.66989e-06
recdev1(1993)   -0.0152118  1.11036e-05
recdev1(1994)   -0.0149216  1.34409e-05
recdev1(1995)    -0.184212  1.05131e-05
recdev1(1996)   -0.0693641  1.45141e-05
recdev1(1997)   -0.0900861  1.34032e-05
recdev1(1998)     0.373525  2.72299e-05
recdev1(1999)      0.32346  2.29045e-05
recdev1(2000)   -0.0617781   9.6863e-06
recdev1(2001)    0.0969133  9.97191e-06
recdev1(2002)    -0.448526 -2.75854e-07
recdev1(2003)    0.0944042  6.46218e-06
recdev1(2004)   -0.0989718  1.68596e-06
recdev1(2005)    0.0932091   1.2138e-06
recdev1(2006)     0.136616 -2.43499e-06
recdev1(2007)    0.0645319 -5.51512e-06
recdev1(2008)     0.704522 -3.84919e-06
recdev1(2009)     0.117214 -8.16913e-06
recdev1(2010)     0.413292 -7.92615e-06
recdev1(2011)     0.320165  -9.0301e-06
recdev1(2012)   -0.0253761 -1.01089e-05
recdev1(2013)     0.626979 -9.49847e-06
recdev1(2014)    0.0544843 -1.06081e-05
recdev1(2015)     0.473722 -1.06913e-05
Fcast_recruitments(2016)     0.628449  1.13905e-07
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      77.0007  1.57188e-07
selparm[2]     -2.27574 -1.11814e-08
selparm[3]    -0.325408  1.62366e-10
selparm[4]       1.7524  -1.5064e-09
selparm[7]      67.7067  1.06403e-05
selparm[9]      8.67229 -9.65909e-08
selparm[10]      3.39725  2.51768e-06
selparm[12]      -3.9454  1.45759e-06
selparm[13]      62.8516  6.56314e-06
selparm[15]      3.24939 -1.04325e-06
selparm[16]      4.25517  1.31937e-06
selparm[19]      105.407  1.26979e-06
selparm[20]     -2.48301 -2.08761e-10
selparm[21]      4.89459 -7.45198e-07
