ParName   Value   Gradient
SR_parm[1]      9.71202 -8.92108e-05
recdev1(1975)     0.160937  2.44378e-06
recdev1(1976)     0.228943  2.38652e-06
recdev1(1977)   -0.0967994   2.3918e-06
recdev1(1978)    0.0682721  2.33278e-06
recdev1(1979)   -0.0862657  2.31651e-06
recdev1(1980)    0.0633868  2.22009e-06
recdev1(1981)    -0.226362  2.19996e-06
recdev1(1982)     -0.42754  2.18105e-06
recdev1(1983)    -0.173037  1.96526e-06
recdev1(1984)    0.0546251  1.58254e-06
recdev1(1985)     0.167849  1.22568e-06
recdev1(1986)    -0.446218  1.63806e-06
recdev1(1987)    -0.324557  1.35825e-06
recdev1(1988)     0.293116  -8.6492e-08
recdev1(1989)   -0.0321754  3.28491e-07
recdev1(1990)    0.0538569 -1.79042e-07
recdev1(1991)    -0.305645  3.05894e-07
recdev1(1992)    -0.165138 -3.86778e-07
recdev1(1993)   -0.0192352 -1.38204e-06
recdev1(1994)   -0.0435024 -1.85071e-06
recdev1(1995)    -0.107876 -1.96196e-06
recdev1(1996)    -0.102132  -2.5431e-06
recdev1(1997)   -0.0638311 -2.95075e-06
recdev1(1998)     0.317031   -5.875e-06
recdev1(1999)     0.265699 -5.45079e-06
recdev1(2000)   -0.0134152 -3.27087e-06
recdev1(2001)   0.00561683  -3.1349e-06
recdev1(2002)     -0.33441 -1.30544e-06
recdev1(2003)   -0.0647902  -2.4525e-06
recdev1(2004)    -0.108109 -1.92027e-06
recdev1(2005)  -0.00961298 -1.72888e-06
recdev1(2006)    -0.015777 -5.71137e-07
recdev1(2007)    -0.018498   1.9059e-07
recdev1(2008)     0.440196 -3.73468e-07
recdev1(2009)     0.139061  7.51211e-07
recdev1(2010)      0.22034  8.36471e-07
recdev1(2011)     0.169967  1.27288e-06
recdev1(2012)    -0.111822  1.89062e-06
recdev1(2013)     0.352399  1.82953e-06
recdev1(2014)    0.0636698    1.572e-06
recdev1(2015)     0.231783  2.05706e-06
Fcast_recruitments(2016)      0.22329  -5.9733e-07
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      75.0091 -5.91746e-08
selparm[2]     -1.92179 -3.81319e-08
selparm[3]    -0.670271  1.96001e-09
selparm[4]      1.94867  -6.7779e-09
selparm[7]      47.6218 -3.96914e-06
selparm[9]      5.13712  2.44147e-09
selparm[10]      4.39353 -2.55892e-06
selparm[12]     -5.84353  -2.7967e-07
selparm[13]      62.8983 -1.04328e-06
selparm[15]      3.22192   1.7932e-07
selparm[16]      4.16644 -1.82655e-07
selparm[19]      103.544 -2.47927e-07
selparm[20]     -2.54001 -5.61934e-10
selparm[21]      4.84527  1.35661e-07
