ParName   Value   Gradient
SR_parm[1]      10.3429 -1.11917e-05
recdev1(1975)    0.0351006  3.19571e-07
recdev1(1976)     0.150125  3.40921e-07
recdev1(1977)     0.534195  8.31178e-08
recdev1(1978)     0.102231  6.20473e-08
recdev1(1979)     0.571929 -1.50857e-07
recdev1(1980)    0.0724443  5.03383e-07
recdev1(1981)      0.42557  -4.1906e-07
recdev1(1982)      0.10777  5.71024e-08
recdev1(1983)     0.359889  3.41612e-07
recdev1(1984)     0.149866  2.78126e-07
recdev1(1985)     0.303852  3.96209e-07
recdev1(1986)    -0.281254  2.44184e-07
recdev1(1987)     -0.18556  2.58386e-08
recdev1(1988)   -0.0815227 -1.52737e-07
recdev1(1989)    -0.127013 -2.24799e-07
recdev1(1990)    -0.332573  8.03666e-07
recdev1(1991)    -0.437786 -2.56786e-07
recdev1(1992)   -0.0840062  7.66623e-08
recdev1(1993)    -0.423377  2.18839e-07
recdev1(1994)    -0.136227  -4.1195e-07
recdev1(1995)    -0.243099 -3.15684e-07
recdev1(1996)    -0.298749 -4.19778e-08
recdev1(1997)    -0.407695 -6.76761e-07
recdev1(1998)   -0.0973702  -5.6163e-07
recdev1(1999)    -0.123632 -7.10145e-07
recdev1(2000)    -0.398286 -1.22794e-07
recdev1(2001)     -0.20564  2.24188e-08
recdev1(2002)    -0.294301  3.64285e-08
recdev1(2003)    -0.312275  -1.5817e-07
recdev1(2004)    -0.273418 -7.14089e-07
recdev1(2005)    -0.198209 -6.06945e-07
recdev1(2006)    0.0887892 -7.10724e-07
recdev1(2007)    -0.322254  1.35785e-06
recdev1(2008)     0.153373  1.45993e-06
recdev1(2009)     0.240914  6.32294e-08
recdev1(2010)    -0.102288 -1.32166e-06
recdev1(2011)     0.473578 -1.50217e-06
recdev1(2012)     0.277713  8.25856e-07
recdev1(2013)     0.397949  2.79304e-06
recdev1(2014)     0.333489   9.9325e-07
recdev1(2015)     0.587759 -1.83314e-06
Fcast_recruitments(2016)    0.0620386   1.3318e-09
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      75.0031 -1.85635e-08
selparm[2]     -2.24777 -2.07214e-08
selparm[3]     0.491625 -1.25913e-07
selparm[4]      2.14007  1.94982e-06
selparm[7]      76.0291  5.17898e-06
selparm[9]    -0.999576 -1.68496e-07
selparm[10]    -0.999515  -1.5594e-07
selparm[12]     -6.37371 -9.80181e-08
selparm[13]      62.5554 -1.04771e-07
selparm[15]      3.30342  -3.6555e-08
selparm[16]      4.03073 -2.42807e-07
selparm[19]      99.1225 -1.75605e-07
selparm[20]     -3.02272 -2.83901e-07
selparm[21]      4.50953  -2.3072e-07
