ParName   Value   Gradient
SR_parm[1]      9.53402 -3.08194e-05
recdev1(1975)    -0.867308 -5.58978e-06
recdev1(1976)    -0.548592 -1.14958e-05
recdev1(1977)    -0.170602 -7.80906e-06
recdev1(1978)     0.224851 -9.09765e-07
recdev1(1979)    -0.102103  5.09564e-06
recdev1(1980)    -0.169274 -1.30715e-06
recdev1(1981)    -0.182827 -3.02065e-06
recdev1(1982)    -0.332565  1.14814e-05
recdev1(1983)    -0.126369 -1.59119e-05
recdev1(1984)     0.307713 -1.44154e-06
recdev1(1985)     0.283499  2.96182e-06
recdev1(1986)    -0.236821  3.18981e-05
recdev1(1987)    -0.204261 -3.11333e-05
recdev1(1988)     0.500772  6.35748e-06
recdev1(1989)     0.198726  2.38802e-05
recdev1(1990)    -0.575047 -7.47164e-05
recdev1(1991)     0.462773  1.07701e-05
recdev1(1992)     -0.17052  1.53094e-05
recdev1(1993)     0.396527 -1.80302e-06
recdev1(1994)     0.111608  1.60621e-05
recdev1(1995)    -0.144527 -1.39744e-06
recdev1(1996)     0.346406  1.41838e-05
recdev1(1997)   -0.0641524 -6.85152e-06
recdev1(1998)     0.350016    8.502e-06
recdev1(1999)     0.359787  1.09136e-05
recdev1(2000)     0.482765  2.21361e-06
recdev1(2001)    -0.190994  2.14313e-05
recdev1(2002)    -0.330211  1.84114e-05
recdev1(2003)    -0.100045 -1.32719e-05
recdev1(2004)     0.152862 -9.88135e-06
recdev1(2005)   -0.0140961  1.54712e-05
recdev1(2006)     0.402521  1.50601e-05
recdev1(2007)     0.160323 -3.06472e-05
recdev1(2008)     0.415275 -2.42103e-05
recdev1(2009)    -0.109934  1.95082e-05
recdev1(2010)    -0.022945  3.79771e-05
recdev1(2011)     0.288514 -4.99106e-05
recdev1(2012)     0.239291  2.59444e-05
recdev1(2013)     0.156768 -2.50599e-05
recdev1(2014)    -0.599257  3.22685e-07
recdev1(2015)    -0.578551 -1.49137e-06
Fcast_recruitments(2016)    -0.948951 -6.92377e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      99.0437 -1.65198e-06
selparm[2]     -6.36753  6.09169e-08
selparm[3]      6.44508   2.4769e-06
selparm[4]    -0.319721  2.46043e-06
selparm[7]      76.4258 -9.43581e-07
selparm[9]      5.49534  5.43889e-07
selparm[10]      3.76868 -2.92074e-06
selparm[12]     -1.34732 -1.58584e-06
selparm[13]      62.0064 -3.67198e-06
selparm[15]      3.63027 -1.38611e-05
selparm[16]      4.19336 -2.34837e-05
selparm[19]       97.511  2.11821e-05
selparm[20]     -7.15246  1.20838e-07
selparm[21]      4.49059 -2.50253e-06
