ParName   Value   Gradient
SR_parm[1]       10.287  9.54402e-05
recdev1(1975)    -0.502105 -7.76684e-06
recdev1(1976)    -0.336638 -7.59876e-06
recdev1(1977)   -0.0687257 -1.11564e-05
recdev1(1978)     0.305943 -1.25162e-05
recdev1(1979)   -0.0381519 -9.69688e-06
recdev1(1980)    -0.117278 -9.85426e-06
recdev1(1981)    -0.123528 -9.46746e-06
recdev1(1982)    -0.268875 -7.48603e-06
recdev1(1983)   -0.0649821 -9.35624e-06
recdev1(1984)     0.327758 -1.24024e-05
recdev1(1985)     0.194668 -6.55273e-06
recdev1(1986)    -0.312472  -8.3075e-06
recdev1(1987)    -0.282722  -6.5684e-06
recdev1(1988)     0.397315 -5.22549e-06
recdev1(1989)    0.0812752 -4.38254e-06
recdev1(1990)    -0.574902 -1.14557e-06
recdev1(1991)     0.499073 -4.62653e-06
recdev1(1992)    -0.114894 -2.61019e-06
recdev1(1993)     0.432082 -6.87503e-08
recdev1(1994)     0.146999 -1.27596e-06
recdev1(1995)    -0.126713 -4.79629e-07
recdev1(1996)     0.313922  3.12094e-06
recdev1(1997)    -0.103988  3.76834e-06
recdev1(1998)     0.285899  4.12481e-06
recdev1(1999)     0.320202  7.85518e-06
recdev1(2000)     0.452178  1.26956e-05
recdev1(2001)    -0.200105  4.18512e-06
recdev1(2002)    -0.319765  2.99836e-06
recdev1(2003)    -0.117454  7.58126e-06
recdev1(2004)     0.125945  8.69787e-06
recdev1(2005)   -0.0296962  8.19344e-06
recdev1(2006)     0.380903  1.11186e-05
recdev1(2007)     0.138356   9.1683e-06
recdev1(2008)     0.355489  1.55195e-05
recdev1(2009)    -0.124988  4.51914e-06
recdev1(2010)   -0.0679012  7.12039e-06
recdev1(2011)     0.229396  1.08015e-05
recdev1(2012)     0.184075  1.10301e-05
recdev1(2013)    0.0648786  7.32252e-06
recdev1(2014)    -0.682214  9.47588e-07
recdev1(2015)    -0.658258 -2.02861e-06
Fcast_recruitments(2016)     -1.00619    2.537e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      106.834  1.06784e-05
selparm[2]    -0.747051 -4.77605e-07
selparm[3]      6.69312 -1.58702e-05
selparm[4]      4.13195  7.35929e-07
selparm[7]      77.3031 -3.99967e-07
selparm[9]      5.53893  1.76804e-06
selparm[10]      3.36791  5.51597e-07
selparm[12]    -0.953109  3.61424e-06
selparm[13]      62.0173  5.51015e-07
selparm[15]      3.56535  6.12421e-07
selparm[16]      4.15171  8.34689e-07
selparm[19]      98.8859  1.65177e-05
selparm[20]     -7.04636 -3.09473e-08
selparm[21]      4.58281 -8.73797e-06
