ParName   Value   Gradient
SR_parm[1]      9.99137 -9.53105e-06
recdev1(1975)    -0.174271  1.25431e-06
recdev1(1976)    -0.162129  1.46201e-06
recdev1(1977)   -0.0421534  1.60878e-06
recdev1(1978)     0.199609  1.72956e-06
recdev1(1979)   -0.0640255  9.80396e-07
recdev1(1980)    -0.148684  1.07537e-06
recdev1(1981)    -0.165696  5.58214e-07
recdev1(1982)    -0.272676  9.61805e-07
recdev1(1983)    -0.108536  7.73249e-07
recdev1(1984)     0.227385  1.21087e-06
recdev1(1985)      0.14586  6.62936e-07
recdev1(1986)    -0.279917 -3.16504e-07
recdev1(1987)     -0.22389 -8.81355e-07
recdev1(1988)     0.322344 -1.02709e-06
recdev1(1989)    0.0435291 -3.34561e-08
recdev1(1990)     -0.41837  2.37888e-07
recdev1(1991)      0.36767  2.04494e-07
recdev1(1992)   -0.0940117  2.09444e-07
recdev1(1993)     0.337178  -4.6894e-07
recdev1(1994)     0.102784 -3.01847e-07
recdev1(1995)    -0.106885  -1.1542e-06
recdev1(1996)     0.245519 -7.26154e-07
recdev1(1997)     -0.07268  -1.5755e-06
recdev1(1998)     0.242072 -9.58164e-07
recdev1(1999)     0.283654 -1.13545e-06
recdev1(2000)     0.355223  -1.3277e-06
recdev1(2001)    -0.141147 -9.79183e-07
recdev1(2002)     -0.24764 -4.92791e-07
recdev1(2003)    -0.124759 -9.10564e-07
recdev1(2004)    0.0592886 -6.56222e-07
recdev1(2005)  -0.00101025 -2.52279e-07
recdev1(2006)     0.302603 -4.63789e-07
recdev1(2007)      0.15759 -2.87105e-07
recdev1(2008)     0.235414 -4.43282e-07
recdev1(2009)   -0.0624876 -5.60647e-08
recdev1(2010)    -0.066578  4.82817e-08
recdev1(2011)     0.156218  5.03694e-08
recdev1(2012)     0.145187  1.44684e-07
recdev1(2013)    0.0156542  1.44862e-07
recdev1(2014)    -0.485448  2.33427e-07
recdev1(2015)    -0.481786  3.17737e-07
Fcast_recruitments(2016)    -0.512772  1.59345e-07
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      111.636  6.05617e-07
selparm[2]     -1.43953  1.82863e-07
selparm[3]      6.82666 -8.11899e-07
selparm[4]      4.15192 -1.10485e-06
selparm[7]      77.7126 -5.44487e-07
selparm[9]      5.55158   2.5772e-07
selparm[10]      3.22054 -7.62757e-08
selparm[12]    -0.808843 -5.16187e-07
selparm[13]      62.2394 -9.70113e-07
selparm[15]       3.4801 -1.62783e-08
selparm[16]      4.14198 -4.01554e-08
selparm[19]       99.377 -2.42568e-06
selparm[20]     -6.95597  -1.2241e-07
selparm[21]      4.60324  1.24491e-06
