ParName   Value   Gradient
SR_parm[1]      9.71122 -4.83064e-05
recdev1(1975)      0.51693  1.75689e-06
recdev1(1976)     0.432314  8.59674e-07
recdev1(1977)     0.552067  1.28972e-06
recdev1(1978)     0.728054  1.36873e-06
recdev1(1979)     0.337834  1.92386e-06
recdev1(1980)     0.206554  1.58562e-06
recdev1(1981)     0.160698   2.6464e-06
recdev1(1982)   -0.0146336  1.62382e-06
recdev1(1983)     0.137267  1.71469e-06
recdev1(1984)     0.454546  2.00857e-06
recdev1(1985)     0.302469  2.37741e-06
recdev1(1986)    -0.212726 -3.65971e-07
recdev1(1987)    -0.178799   2.2202e-06
recdev1(1988)     0.456488  1.78867e-06
recdev1(1989)     0.117752  1.85967e-06
recdev1(1990)    -0.553077  4.21534e-07
recdev1(1991)     0.442941  1.82604e-06
recdev1(1992)    -0.195324  2.15309e-06
recdev1(1993)     0.315915  9.28158e-07
recdev1(1994)  -0.00819845  1.02305e-06
recdev1(1995)    -0.278167  1.62915e-06
recdev1(1996)     0.178761  8.53651e-07
recdev1(1997)    -0.233016  7.78163e-07
recdev1(1998)     0.136078 -7.28649e-07
recdev1(1999)     0.121849  4.04581e-08
recdev1(2000)     0.205086 -1.32166e-06
recdev1(2001)    -0.421786 -1.22374e-06
recdev1(2002)    -0.582822  6.69264e-07
recdev1(2003)    -0.384515 -2.63228e-07
recdev1(2004)     -0.16348  -2.5395e-06
recdev1(2005)    -0.311799 -2.13752e-06
recdev1(2006)    0.0599105 -3.12698e-06
recdev1(2007)     -0.13783 -2.70069e-06
recdev1(2008)     0.127096 -4.38238e-06
recdev1(2009)    -0.341898 -3.43491e-06
recdev1(2010)    -0.313591 -9.63588e-07
recdev1(2011)   -0.0190718 -4.44606e-06
recdev1(2012)   -0.0829925 -3.18033e-06
recdev1(2013)    -0.106477 -3.43579e-06
recdev1(2014)    -0.729245 -5.41527e-07
recdev1(2015)    -0.721162 -9.10579e-07
Fcast_recruitments(2016)     -1.13548 -3.25246e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      96.4822 -3.03625e-07
selparm[2]   -0.0162139 -7.70353e-09
selparm[3]      6.40386 -7.96811e-07
selparm[4]      4.14308  4.82064e-07
selparm[7]      75.5228 -3.46052e-06
selparm[9]      5.44852  1.64341e-06
selparm[10]      3.91474 -7.59575e-07
selparm[12]     -1.56381  -2.1264e-06
selparm[13]      61.8742 -3.36648e-07
selparm[15]      3.60324  4.09538e-07
selparm[16]      4.13552  1.79249e-07
selparm[19]      96.4866 -9.52268e-07
selparm[20]     -7.13581   1.7611e-07
selparm[21]      4.41622  1.05529e-07
