ParName   Value   Gradient
SR_parm[1]      9.59753   -0.0347545
recdev1(1975)    -0.167885  0.000853258
recdev1(1976)    -0.238606  0.000836987
recdev1(1977)    -0.588913  0.000860663
recdev1(1978)   -0.0389981   0.00073155
recdev1(1979)    -0.281114  0.000738086
recdev1(1980)    0.0935021  0.000538515
recdev1(1981)    -0.454963  0.000689989
recdev1(1982)    -0.720374   0.00070727
recdev1(1983)    -0.206848  0.000441356
recdev1(1984)    0.0250051   0.00014292
recdev1(1985)     0.212582 -0.000156391
recdev1(1986)    -0.547331  0.000393699
recdev1(1987)    -0.369648  0.000191841
recdev1(1988)     0.407971  -0.00097932
recdev1(1989)   -0.0296138 -0.000315826
recdev1(1990)     0.109811  -0.00062197
recdev1(1991)    -0.414039 -5.17764e-05
recdev1(1992)    -0.161044 -0.000470336
recdev1(1993)     0.031251  -0.00089335
recdev1(1994)    -0.013635 -0.000941858
recdev1(1995)      -0.1143 -0.000787278
recdev1(1996)   -0.0555372  -0.00100613
recdev1(1997)   -0.0656297 -0.000890502
recdev1(1998)     0.446144  -0.00221927
recdev1(1999)     0.343096  -0.00174716
recdev1(2000)   -0.0182587 -0.000763444
recdev1(2001)     0.114236 -0.000843102
recdev1(2002)    -0.414072  3.64666e-05
recdev1(2003)     0.070911 -0.000485377
recdev1(2004)   -0.0247565 -0.000200374
recdev1(2005)    0.0835479 -0.000106265
recdev1(2006)     0.102555  0.000176315
recdev1(2007)    0.0548512    0.0004375
recdev1(2008)     0.664253  0.000266883
recdev1(2009)     0.168226  0.000643637
recdev1(2010)     0.432317  0.000567753
recdev1(2011)      0.36974  0.000673411
recdev1(2012)   -0.0693208  0.000851936
recdev1(2013)     0.622916  0.000875797
recdev1(2014)     0.178938  0.000934181
recdev1(2015)     0.463035  0.000866283
Fcast_recruitments(2016)     0.430579 -0.000214474
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      75.0207 -3.42353e-05
selparm[2]     -1.69594   1.8503e-06
selparm[3]    -0.702764  7.78179e-08
selparm[4]      1.50062  1.19614e-07
selparm[7]       40.821  -0.00102568
selparm[9]      4.00188  2.34699e-09
selparm[10]      5.59647  -0.00207649
selparm[12]     -9.03507 -8.32298e-06
selparm[13]      62.6777 -0.000819404
selparm[15]      3.27043   0.00012413
selparm[16]      4.22853 -0.000181391
selparm[19]      100.756 -8.30598e-05
selparm[20]     -2.59875 -1.15884e-07
selparm[21]      4.67893  3.83907e-05
