ParName   Value   Gradient
SR_parm[1]      13.2547  3.81905e-07
recdev1(1975)    0.0022021 -6.49997e-07
recdev1(1976)   -0.0841065 -1.36759e-06
recdev1(1977)      0.39497  5.53277e-06
recdev1(1978)    0.0787456  2.08124e-06
recdev1(1979)     0.444757   8.9948e-07
recdev1(1980)     0.119937 -4.78889e-06
recdev1(1981)     0.342256 -4.81889e-06
recdev1(1982)     0.226896    7.822e-06
recdev1(1983)     0.430911   2.7794e-06
recdev1(1984)       0.2665 -4.63416e-06
recdev1(1985)     0.263944 -9.59023e-07
recdev1(1986)    -0.195883  5.98275e-06
recdev1(1987)    -0.237635  2.69378e-06
recdev1(1988)   -0.0448916  5.12575e-06
recdev1(1989)    -0.224744 -7.22667e-07
recdev1(1990)    -0.109351  3.88771e-06
recdev1(1991)    -0.159584  3.11417e-06
recdev1(1992)     0.140924 -2.45598e-06
recdev1(1993)   -0.0671487 -2.47237e-06
recdev1(1994)    0.0628083 -9.37893e-07
recdev1(1995)    0.0674118  1.59283e-06
recdev1(1996)    -0.115213 -3.90374e-07
recdev1(1997)    -0.333279   3.3887e-07
recdev1(1998)     0.092271 -9.81712e-07
recdev1(1999)     0.110883  -2.6632e-06
recdev1(2000)    -0.250545 -8.11877e-06
recdev1(2001)     -0.00799 -3.17374e-06
recdev1(2002)    -0.155802  1.38123e-06
recdev1(2003)    -0.222599 -3.72411e-07
recdev1(2004)    -0.147769  4.93812e-06
recdev1(2005)    -0.172283  -6.0064e-06
recdev1(2006)     0.180537 -4.22602e-06
recdev1(2007)    -0.421209 -3.04625e-08
recdev1(2008)    -0.150548 -3.57072e-07
recdev1(2009)    0.0100144  1.80489e-06
recdev1(2010)    -0.328412  1.42916e-06
recdev1(2011)   0.00223225 -2.66563e-06
recdev1(2012)     0.187814 -9.39618e-08
recdev1(2013)   0.00297634  1.46757e-06
Fcast_recruitments(2014)            0 -8.88901e-14
Fcast_recruitments(2015)            0 -8.29715e-14
Fcast_recruitments(2016)            0 -2.97494e-14
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      55.9142  2.02636e-07
selparm[2]     -4.04085  1.50069e-06
selparm[3]      4.58484  2.28936e-07
selparm[4]      3.94461 -1.71329e-06
selparm[7]      74.0297  -3.1823e-05
selparm[9]    -0.999718   1.2069e-06
selparm[10]    -0.999537  1.04655e-06
selparm[12]     -12.2005 -7.50292e-08
selparm[13]      62.0609 -3.11212e-06
selparm[15]    -0.915143  1.37896e-07
selparm[16]     -0.81522 -1.91142e-08
selparm[19]      60.3002 -5.24952e-07
selparm[20]     -2.58723 -6.10901e-07
selparm[21]       4.6362 -1.20979e-06
