ParName   Value   Gradient
SR_parm[1]      9.93909 -7.84076e-05
recdev1(1975)   -0.0615645 -4.28067e-06
recdev1(1976)   -0.0760635  4.66262e-06
recdev1(1977)    -0.103639   -1.203e-06
recdev1(1978)    -0.701718 -1.59619e-06
recdev1(1979)    0.0580411  1.68202e-06
recdev1(1980)     -0.19729  8.35605e-06
recdev1(1981)     0.195833  5.02753e-06
recdev1(1982)    -0.412258  3.26361e-06
recdev1(1983)    -0.723756  1.52288e-06
recdev1(1984)   -0.0920961  2.47561e-06
recdev1(1985)     0.468471  5.79029e-06
recdev1(1986)    -0.215567  1.39628e-06
recdev1(1987)    -0.536577 -4.61621e-06
recdev1(1988)     0.018198  2.53896e-06
recdev1(1989)     0.277354  7.41501e-06
recdev1(1990)   -0.0944412  7.55977e-06
recdev1(1991)     0.396323  1.00567e-05
recdev1(1992)    -0.337814  8.01679e-06
recdev1(1993)     0.163844  3.26034e-06
recdev1(1994)      0.19925  1.75464e-06
recdev1(1995)     0.222475 -1.73528e-06
recdev1(1996)     -0.02986 -3.48959e-07
recdev1(1997)    0.0861341 -2.77236e-06
recdev1(1998)    0.0403383 -5.72936e-06
recdev1(1999)     0.449982 -3.29723e-06
recdev1(2000)     0.385152  2.75414e-06
recdev1(2001)   -0.0162974  5.11594e-06
recdev1(2002)     0.142152 -2.22458e-06
recdev1(2003)    -0.458605 -4.55777e-06
recdev1(2004)     0.105485 -6.08121e-06
recdev1(2005)   -0.0216092  1.10346e-08
recdev1(2006)     0.074075  4.50244e-06
recdev1(2007)     0.163555 -1.29071e-05
recdev1(2008)     0.268099  -1.2178e-05
recdev1(2009)     0.386987 -5.51425e-06
recdev1(2010)    -0.189173 -4.48338e-06
recdev1(2011)     0.330496 -1.19148e-05
recdev1(2012)    0.0251533 -5.95347e-06
recdev1(2013)    -0.187104 -1.25483e-05
recdev1(2014)     0.337869 -1.61483e-05
recdev1(2015)    -0.339833 -8.13986e-06
Fcast_recruitments(2016)    0.0187993 -8.60905e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]       66.251 -5.82295e-06
selparm[2]     -1.21213 -9.48674e-07
selparm[3]      3.36746  3.48557e-06
selparm[4]      1.78932  7.82361e-07
selparm[7]      30.7019 -8.48135e-07
selparm[9]      3.99969 -1.92356e-07
selparm[10]      6.40718 -9.01978e-06
selparm[12]     -5.28941 -7.85549e-07
selparm[13]      62.4801 -6.04599e-07
selparm[15]      3.54219 -1.98661e-06
selparm[16]      4.40991 -1.63926e-06
selparm[19]      99.1784  1.76861e-07
selparm[20]     -2.92876 -2.56815e-06
selparm[21]      4.57109  1.45989e-07
