ParName   Value   Gradient
SR_parm[1]      9.91966  4.54686e-05
recdev1(1975)    0.0320225 -6.21851e-07
recdev1(1976)   0.00894764  -8.2503e-07
recdev1(1977)    -0.462414 -7.92684e-07
recdev1(1978)    0.0455889 -2.81399e-07
recdev1(1979)    -0.191935 -5.56773e-07
recdev1(1980)    0.0895584   4.6551e-07
recdev1(1981)     -0.49306  1.39232e-08
recdev1(1982)    -0.724298 -2.31311e-07
recdev1(1983)     -0.18323  5.49069e-07
recdev1(1984)    0.0667859  1.18004e-06
recdev1(1985)     0.101546  1.42735e-06
recdev1(1986)    -0.667554  4.48275e-07
recdev1(1987)    -0.451906  7.32282e-07
recdev1(1988)       0.3819  2.74692e-06
recdev1(1989)   -0.0443395  1.49343e-06
recdev1(1990)     0.122161   2.0064e-06
recdev1(1991)    -0.302662  5.34181e-07
recdev1(1992)   -0.0817499  3.45301e-07
recdev1(1993)    0.0949404  3.93654e-06
recdev1(1994)    0.0249491 -8.95614e-07
recdev1(1995)    -0.148781  2.87903e-06
recdev1(1996)     -0.15732  5.33584e-07
recdev1(1997)    -0.221568  1.93545e-06
recdev1(1998)     0.449677  2.04509e-06
recdev1(1999)      0.30242  1.29832e-06
recdev1(2000)    -0.114424  9.51921e-07
recdev1(2001)    0.0668253  4.56141e-07
recdev1(2002)    -0.464734  3.16902e-08
recdev1(2003)    0.0368239 -2.84512e-07
recdev1(2004)   0.00438889 -4.29709e-07
recdev1(2005)    0.0694899 -8.36368e-07
recdev1(2006)    0.0956132  -9.9095e-07
recdev1(2007)     0.140898 -1.12788e-06
recdev1(2008)     0.694305 -1.49616e-06
recdev1(2009)   -0.0191885 -9.94432e-07
recdev1(2010)     0.545625 -1.20989e-06
recdev1(2011)     0.366427  -1.2585e-06
recdev1(2012)    -0.199455 -6.86212e-07
recdev1(2013)     0.729205 -1.57559e-06
recdev1(2014)     0.016254 -1.98578e-06
recdev1(2015)     0.442267 -2.73147e-06
Fcast_recruitments(2016)     0.480063 -1.06564e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      75.0028 -1.24706e-06
selparm[2]     -1.68333  4.53329e-08
selparm[3]    -0.656113   5.8813e-08
selparm[4]      1.53203 -2.69045e-08
selparm[7]      37.7955  8.85456e-07
selparm[9]      3.99994 -5.22754e-08
selparm[10]      5.85561  1.33915e-06
selparm[12]      -9.7107 -6.75728e-08
selparm[13]      62.4756  1.05822e-06
selparm[15]      3.28449 -8.07166e-08
selparm[16]      4.13396  1.72903e-07
selparm[19]      97.7958  8.47669e-08
selparm[20]     -2.98208 -9.20669e-08
selparm[21]      4.52756 -3.00706e-08
