ParName   Value   Gradient
SR_parm[1]      9.94759   0.00286609
recdev1(1975)    0.0452463 -8.77657e-05
recdev1(1976)     0.213248 -8.45913e-05
recdev1(1977)     0.594148 -7.58766e-05
recdev1(1978)     0.141489 -8.21652e-05
recdev1(1979)     0.641276 -6.67262e-05
recdev1(1980)     0.101867 -7.64302e-05
recdev1(1981)     0.493812 -5.90843e-05
recdev1(1982)     0.147285 -6.37918e-05
recdev1(1983)     0.425998 -4.21695e-05
recdev1(1984)     0.194252 -4.29006e-05
recdev1(1985)     0.384682 -1.70385e-05
recdev1(1986)    -0.233607 -4.37599e-05
recdev1(1987)   -0.0986953 -2.19757e-05
recdev1(1988)   0.00332911  3.16176e-06
recdev1(1989)   -0.0464924  1.02075e-05
recdev1(1990)    -0.285292  1.54259e-06
recdev1(1991)    -0.411246  2.82938e-06
recdev1(1992)   -0.0513741  6.41571e-05
recdev1(1993)    -0.433838   2.4554e-05
recdev1(1994)    -0.119297   8.5916e-05
recdev1(1995)    -0.245467  7.70624e-05
recdev1(1996)     -0.30848  8.04081e-05
recdev1(1997)     -0.41108  7.39467e-05
recdev1(1998)    -0.100985  0.000141568
recdev1(1999)    -0.193922   0.00012317
recdev1(2000)    -0.471903  6.99835e-05
recdev1(2001)    -0.246575  0.000101894
recdev1(2002)    -0.381044  6.42762e-05
recdev1(2003)    -0.391941  5.41431e-05
recdev1(2004)    -0.352626  4.86677e-05
recdev1(2005)    -0.311597  3.68794e-05
recdev1(2006)   0.00619967  5.98787e-05
recdev1(2007)    -0.396626 -4.35138e-06
recdev1(2008)     0.056432   1.2501e-05
recdev1(2009)     0.177782 -5.88014e-06
recdev1(2010)    -0.172976 -4.66967e-05
recdev1(2011)     0.427594 -4.21773e-05
recdev1(2012)     0.209473 -6.37745e-05
recdev1(2013)     0.395692 -6.49146e-05
recdev1(2014)     0.356215 -7.21417e-05
recdev1(2015)     0.649047 -7.53121e-05
Fcast_recruitments(2016)   -0.0207969  2.43692e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      138.966 -3.69816e-07
selparm[2]           -4 -2.58696e-10
selparm[3]      7.27831 -4.55623e-05
selparm[4]            4 -5.20385e-10
selparm[7]      75.9706  9.62715e-05
selparm[9]     -0.99948 -1.31487e-08
selparm[10]    -0.999486  6.58873e-09
selparm[12]     -5.75846   5.6933e-06
selparm[13]      62.4052  5.34319e-05
selparm[15]      3.31089 -7.04905e-06
selparm[16]      3.97988  1.18455e-05
selparm[19]      97.3652  5.17864e-06
selparm[20]     -3.20424  6.86891e-09
selparm[21]      4.37832 -1.81088e-06
