ParName   Value   Gradient
SR_parm[1]      9.58445  3.93383e-06
recdev1(1975)   -0.0479242 -1.04373e-07
recdev1(1976)   -0.0583963 -1.10196e-07
recdev1(1977)    -0.075992 -1.33201e-07
recdev1(1978)    -0.335206 -8.64137e-08
recdev1(1979)   -0.0596817 -1.36668e-07
recdev1(1980)    -0.122308 -9.37995e-08
recdev1(1981)   -0.0142438 -1.54124e-07
recdev1(1982)    -0.342618 -1.23531e-07
recdev1(1983)    -0.488573 -1.24206e-07
recdev1(1984)    -0.109388 -5.70831e-08
recdev1(1985)     0.317569 -8.57683e-08
recdev1(1986)    -0.259435 -1.60602e-07
recdev1(1987)    -0.385922 -1.18126e-07
recdev1(1988)    0.0195277 -1.46901e-07
recdev1(1989)     0.142327 -2.05579e-07
recdev1(1990)   -0.0149617 -1.15575e-07
recdev1(1991)     0.285383 -1.73512e-07
recdev1(1992)    -0.151402 -1.43074e-07
recdev1(1993)    0.0927548 -9.95263e-08
recdev1(1994)     0.182749 -1.13869e-07
recdev1(1995)     0.165396 -1.51265e-07
recdev1(1996)  -0.00586601 -1.94211e-07
recdev1(1997)    0.0497267 -5.72572e-07
recdev1(1998)    0.0527211  -2.3406e-06
recdev1(1999)     0.440659  -1.9206e-08
recdev1(2000)     0.313149 -8.93439e-08
recdev1(2001)  -0.00941022  1.89523e-08
recdev1(2002)  -0.00379054 -7.62937e-08
recdev1(2003)    -0.310309 -9.91325e-09
recdev1(2004)    0.0168022 -2.45926e-08
recdev1(2005)     -0.02014 -1.48508e-08
recdev1(2006)    0.0293469    9.037e-08
recdev1(2007)     0.141358  8.03271e-08
recdev1(2008)     0.248444    5.515e-08
recdev1(2009)     0.275533   1.9304e-07
recdev1(2010)   -0.0755385  8.02665e-08
recdev1(2011)     0.241776 -4.50923e-08
recdev1(2012)  5.36196e-05  7.31198e-08
recdev1(2013)    -0.121216  2.31358e-07
recdev1(2014)     0.229199   1.7081e-06
recdev1(2015)    -0.232152  3.50886e-06
Fcast_recruitments(2016)    0.0310389 -8.71422e-08
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      64.0464  1.85292e-08
selparm[2]     -1.08908   1.7162e-09
selparm[3]      2.42467  -1.2449e-09
selparm[4]      1.71969 -1.67957e-09
selparm[7]      32.2578  3.41265e-07
selparm[9]            4  1.03259e-10
selparm[10]      5.81227  1.80357e-06
selparm[12]     -10.4745  6.03663e-09
selparm[13]      62.6562  1.31486e-08
selparm[15]      3.38046  2.74535e-08
selparm[16]      4.23255  3.28402e-09
selparm[19]      96.5203  6.42922e-10
selparm[20]     -3.14988 -2.00053e-08
selparm[21]      4.43147 -1.68714e-10
