ParName   Value   Gradient
SR_parm[1]      9.76878 -5.75695e-06
recdev1(1975)     0.193306   6.8446e-07
recdev1(1976)     0.355689  6.84851e-07
recdev1(1977)     0.773137  5.71945e-07
recdev1(1978)     0.940749 -2.17591e-07
recdev1(1979)     0.501858 -7.96072e-07
recdev1(1980)     0.582476  5.10657e-07
recdev1(1981)      0.46305  5.98925e-08
recdev1(1982)     0.469111   5.4993e-08
recdev1(1983)     0.440255  6.69934e-08
recdev1(1984)     0.602065 -2.58099e-07
recdev1(1985)      0.35709   6.7692e-07
recdev1(1986)   -0.0876946 -1.20423e-06
recdev1(1987)    -0.182436  1.07381e-06
recdev1(1988)     0.187259 -2.96191e-07
recdev1(1989)    -0.107591   1.3533e-07
recdev1(1990)    -0.462662 -6.18114e-07
recdev1(1991)    0.0828321  5.73502e-07
recdev1(1992)    -0.302026 -5.25738e-07
recdev1(1993)     0.124886  2.38347e-08
recdev1(1994)    -0.172215 -2.27889e-08
recdev1(1995)    -0.203956 -4.92632e-07
recdev1(1996)   -0.0234683 -2.14321e-07
recdev1(1997)    -0.424817  1.72212e-07
recdev1(1998)    -0.150352 -2.83303e-07
recdev1(1999)   -0.0216193 -2.40932e-07
recdev1(2000)   -0.0772857  1.55666e-07
recdev1(2001)    -0.408265 -6.89042e-07
recdev1(2002)    -0.293748  2.31245e-07
recdev1(2003)    -0.390807  3.80492e-08
recdev1(2004)    -0.356252 -2.88387e-07
recdev1(2005)    -0.377485 -1.28976e-07
recdev1(2006)    -0.085759 -1.74731e-08
recdev1(2007)    -0.213023 -4.04649e-07
recdev1(2008)    -0.407428  8.50651e-08
recdev1(2009)    -0.129019  2.19113e-07
recdev1(2010)    -0.157697  4.80641e-08
recdev1(2011)    -0.208823 -2.00658e-07
recdev1(2012)     0.128552  1.25838e-07
recdev1(2013)     -0.20445  3.77219e-07
recdev1(2014)    -0.432555  2.70684e-07
recdev1(2015)    -0.320883 -9.47976e-08
Fcast_recruitments(2016)    -0.214911 -6.50381e-07
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]       96.837  6.12336e-09
selparm[2]   -0.0398914 -2.55422e-08
selparm[3]      6.51402  7.05028e-08
selparm[4]      4.11961   1.8698e-07
selparm[7]      73.6519  5.05839e-07
selparm[9]      5.11526  1.99817e-07
selparm[10]      4.29008 -6.67052e-08
selparm[12]     -1.59562 -5.62188e-08
selparm[13]      61.8195 -5.55469e-10
selparm[15]      3.56421  3.35572e-08
selparm[16]      4.05548 -5.78913e-08
selparm[19]      95.5852 -1.14385e-07
selparm[20]     -6.94376  1.47007e-08
selparm[21]       4.3528  -2.8551e-08
