ParName   Value   Gradient
SR_parm[1]      9.67483  5.71063e-05
recdev1(1975)    -0.667032  7.01162e-06
recdev1(1976)    -0.342528   8.1375e-06
recdev1(1977)    0.0790386  2.46897e-05
recdev1(1978)     0.414419  1.51533e-05
recdev1(1979)    0.0267562 -4.04557e-06
recdev1(1980)     0.175463  -9.2677e-07
recdev1(1981)    0.0990994  3.78538e-06
recdev1(1982)      0.16791 -3.09813e-06
recdev1(1983)     0.161032 -1.12351e-05
recdev1(1984)     0.430396 -1.92568e-05
recdev1(1985)     0.315784 -1.37893e-05
recdev1(1986)     -0.13663 -7.28842e-06
recdev1(1987)    -0.258832 -2.50856e-06
recdev1(1988)     0.263711 -8.84618e-07
recdev1(1989)   0.00639586 -5.96868e-06
recdev1(1990)    -0.573359 -7.64103e-06
recdev1(1991)     0.178164 -2.38501e-05
recdev1(1992)    -0.336562 -1.49358e-05
recdev1(1993)     0.267609 -2.25817e-05
recdev1(1994)   -0.0746493 -8.25569e-06
recdev1(1995)   -0.0625238  1.58034e-05
recdev1(1996)     0.207511  1.23857e-05
recdev1(1997)    -0.303707  2.00692e-05
recdev1(1998)    0.0964656  1.30351e-06
recdev1(1999)     0.239425 -7.00065e-06
recdev1(2000)     0.244507   -3.176e-06
recdev1(2001)    -0.232962  9.10562e-06
recdev1(2002)    0.0409126  2.75261e-06
recdev1(2003)    -0.162377 -1.50833e-06
recdev1(2004)   -0.0434648  2.55769e-06
recdev1(2005)     -0.14222  1.34425e-05
recdev1(2006)     0.271965   2.3477e-06
recdev1(2007)    0.0835178 -1.16889e-06
recdev1(2008)    -0.266784  3.45672e-07
recdev1(2009)     0.173776  6.96291e-06
recdev1(2010)    0.0414413  1.57576e-05
recdev1(2011)   -0.0311475  9.61359e-06
recdev1(2012)      0.35701  9.66972e-06
recdev1(2013)    -0.070221  6.30139e-07
recdev1(2014)    -0.426387  4.56207e-06
recdev1(2015)    -0.210923  3.19989e-06
Fcast_recruitments(2016)    -0.217914  1.41055e-05
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      99.0297  1.23467e-05
selparm[2]    -0.155849 -5.92098e-07
selparm[3]      6.52108 -1.38021e-05
selparm[4]      4.12362  8.50434e-08
selparm[7]       74.405  1.32729e-05
selparm[9]      5.17039 -6.37456e-06
selparm[10]      4.19313   8.6339e-06
selparm[12]     -1.43372  1.33751e-05
selparm[13]      61.9522 -2.19729e-06
selparm[15]      3.63028 -9.28235e-07
selparm[16]      4.15637  4.18626e-06
selparm[19]      96.9403  2.62206e-05
selparm[20]     -7.20752 -1.77626e-05
selparm[21]      4.46099 -3.20034e-06
