ParName   Value   Gradient
SR_parm[1]      10.0783  1.08677e-05
recdev1(1975)   -0.0124601 -8.40324e-07
recdev1(1976)  -0.00421894 -5.35976e-07
recdev1(1977)    0.0033959 -7.46629e-07
recdev1(1978)    -0.317293 -6.25967e-07
recdev1(1979)   -0.0156124 -6.74083e-07
recdev1(1980)    -0.111329 -9.88068e-07
recdev1(1981)    0.0195121 -5.80328e-07
recdev1(1982)    -0.328224  -9.4799e-07
recdev1(1983)    -0.496994  -8.2592e-07
recdev1(1984)    -0.108653 -8.62767e-07
recdev1(1985)     0.307937 -7.95641e-07
recdev1(1986)    -0.274489 -7.86712e-07
recdev1(1987)    -0.448096  -3.4405e-07
recdev1(1988)    -0.052937 -2.30479e-07
recdev1(1989)      0.11904 -8.26651e-07
recdev1(1990)   -0.0356972 -6.05304e-07
recdev1(1991)     0.302251  -1.9807e-07
recdev1(1992)    -0.116395 -5.85911e-07
recdev1(1993)     0.141406  2.07952e-07
recdev1(1994)     0.217984 -3.28621e-07
recdev1(1995)     0.186135 -1.56926e-07
recdev1(1996)  -0.00783453   5.6338e-07
recdev1(1997)   0.00783374 -9.67406e-09
recdev1(1998)   0.00251134  6.89341e-07
recdev1(1999)     0.365422  2.07172e-07
recdev1(2000)     0.287417  1.04871e-06
recdev1(2001)  -0.00666993  6.26495e-08
recdev1(2002)    0.0400078   7.2536e-07
recdev1(2003)    -0.292608  1.97283e-07
recdev1(2004)    0.0159714  6.02046e-07
recdev1(2005)   -0.0258891  8.86541e-07
recdev1(2006)    0.0257774  2.85947e-07
recdev1(2007)     0.127123   7.6736e-07
recdev1(2008)     0.244931  1.05787e-06
recdev1(2009)     0.289726  7.28032e-07
recdev1(2010)    -0.076078  6.44004e-07
recdev1(2011)     0.246264  8.09714e-07
recdev1(2012)    0.0109434  7.93744e-07
recdev1(2013)    -0.150085  5.51578e-07
recdev1(2014)     0.191217  1.12293e-06
recdev1(2015)    -0.271244  5.19266e-07
Fcast_recruitments(2016)   -0.0822119  9.38755e-07
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      65.3335  3.43993e-08
selparm[2]     -1.32362  2.02181e-08
selparm[3]      3.13377 -3.75722e-08
selparm[4]      2.05359 -5.67067e-08
selparm[7]      30.2629  4.87353e-08
selparm[9]      4.00003  2.01611e-08
selparm[10]      5.89898  8.58183e-07
selparm[12]     -7.38175  1.32093e-08
selparm[13]      62.6441  5.83634e-08
selparm[15]      3.38882  1.13724e-07
selparm[16]       4.2413  1.11981e-07
selparm[19]      98.9132  7.06716e-08
selparm[20]       -2.853 -4.61314e-08
selparm[21]      4.59981 -3.99559e-08
