ParName   Value   Gradient
SR_parm[1]      9.58963 -3.23169e-05
recdev1(1975)     0.334794  1.00755e-06
recdev1(1976)     0.341337  1.01756e-06
recdev1(1977)     0.382413  9.54577e-07
recdev1(1978)     0.472707  8.77769e-07
recdev1(1979)     0.149743  8.94478e-07
recdev1(1980)    0.0226182  9.07941e-07
recdev1(1981)    -0.032021  8.51542e-07
recdev1(1982)    -0.167116   8.0646e-07
recdev1(1983)   -0.0473982  7.22775e-07
recdev1(1984)     0.219617  5.15697e-07
recdev1(1985)     0.118169  4.88694e-07
recdev1(1986)    -0.302707  5.93748e-07
recdev1(1987)    -0.237342    4.347e-07
recdev1(1988)      0.27216 -4.09424e-10
recdev1(1989)   -0.0240285  1.63328e-07
recdev1(1990)    -0.486757  4.45713e-07
recdev1(1991)     0.217069 -4.28459e-07
recdev1(1992)    -0.225027  4.23077e-08
recdev1(1993)     0.165453 -5.85336e-07
recdev1(1994)   -0.0801446 -3.88399e-07
recdev1(1995)    -0.273817 -2.28241e-07
recdev1(1996)    0.0744557 -8.54492e-07
recdev1(1997)    -0.218983 -4.44201e-07
recdev1(1998)    0.0780081 -1.17278e-06
recdev1(1999)    0.0945505 -1.26922e-06
recdev1(2000)     0.139507 -1.52723e-06
recdev1(2001)    -0.299871 -5.98172e-07
recdev1(2002)    -0.410339 -3.75645e-07
recdev1(2003)    -0.281063 -5.14741e-07
recdev1(2004)    -0.119305 -7.76342e-07
recdev1(2005)    -0.169913 -6.54998e-07
recdev1(2006)     0.124447 -1.00319e-06
recdev1(2007)    0.0715768 -7.06332e-07
recdev1(2008)     0.244205 -6.80417e-07
recdev1(2009)   -0.0487445 -2.34029e-08
recdev1(2010)   -0.0548168  3.91097e-08
recdev1(2011)     0.183522 -1.04846e-08
recdev1(2012)     0.172923  1.23271e-07
recdev1(2013)     0.159172  1.95797e-07
recdev1(2014)    -0.280183  5.37203e-07
recdev1(2015)    -0.278869  6.83399e-07
Fcast_recruitments(2016)    -0.432173 -8.24332e-08
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      97.8405 -4.12787e-07
selparm[2]   -0.0859692  5.36867e-10
selparm[3]      6.39548  3.83651e-07
selparm[4]      4.14101  -4.1913e-08
selparm[7]      76.0055 -1.55773e-06
selparm[9]      5.47041  6.73398e-07
selparm[10]      3.83906  -1.5905e-07
selparm[12]     -1.46257 -1.01934e-06
selparm[13]      62.0869 -5.52583e-07
selparm[15]      3.52315  6.38053e-08
selparm[16]      4.12546 -1.24144e-07
selparm[19]      97.1605 -2.67937e-07
selparm[20]      -7.2034 -6.37965e-09
selparm[21]      4.44911  9.02366e-08
