ParName   Value   Gradient
SR_parm[1]      9.67034  -1.2732e-07
recdev1(1975)    0.0291674  2.38775e-08
recdev1(1976)     0.201099  7.06006e-08
recdev1(1977)     0.585815 -5.53923e-09
recdev1(1978)     0.106355  5.21201e-08
recdev1(1979)     0.628237  3.11921e-08
recdev1(1980)     0.073411  3.92048e-09
recdev1(1981)     0.488742  7.36844e-08
recdev1(1982)     0.126491  1.94292e-08
recdev1(1983)     0.412064  4.71232e-08
recdev1(1984)     0.186067 -3.57707e-09
recdev1(1985)     0.447413 -4.97857e-08
recdev1(1986)    -0.206527  4.12466e-09
recdev1(1987)   -0.0655297 -3.47273e-08
recdev1(1988)    0.0941734 -4.63359e-09
recdev1(1989)      0.02993  1.49654e-08
recdev1(1990)     -0.26699  6.48329e-08
recdev1(1991)    -0.410123  7.47174e-08
recdev1(1992)   -0.0465494  2.02777e-08
recdev1(1993)    -0.445979  2.43801e-08
recdev1(1994)    -0.124079 -7.34613e-09
recdev1(1995)    -0.265309  4.12675e-09
recdev1(1996)    -0.295391 -1.31601e-08
recdev1(1997)    -0.393216  2.83929e-08
recdev1(1998)    -0.093317  6.31025e-09
recdev1(1999)    -0.140771   -2.088e-08
recdev1(2000)     -0.42142 -3.93884e-08
recdev1(2001)    -0.292283 -3.74606e-08
recdev1(2002)    -0.418925 -4.32249e-08
recdev1(2003)     -0.44097 -3.53224e-08
recdev1(2004)    -0.402829 -4.00021e-08
recdev1(2005)    -0.295513 -5.37431e-08
recdev1(2006)   -0.0189536 -1.82676e-08
recdev1(2007)    -0.402115 -4.61486e-08
recdev1(2008)    0.0668414 -3.81514e-08
recdev1(2009)     0.124169 -5.49564e-08
recdev1(2010)     -0.17624 -3.06059e-08
recdev1(2011)     0.378755  2.96932e-09
recdev1(2012)     0.259517 -3.12146e-09
recdev1(2013)     0.390032 -3.19648e-08
recdev1(2014)      0.35433    1.864e-08
recdev1(2015)      0.64042  3.12515e-08
Fcast_recruitments(2016)     0.103952  3.66607e-10
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      75.0029 -5.85793e-09
selparm[2]     -2.03887 -1.47462e-09
selparm[3]   -0.0267764 -1.52195e-10
selparm[4]      1.58112  2.17363e-09
selparm[7]       76.078 -2.60311e-08
selparm[9]    -0.999575  6.34665e-09
selparm[10]    -0.999451 -8.19325e-10
selparm[12]     -3.87575  4.91057e-08
selparm[13]      62.5119   2.7469e-08
selparm[15]      3.30734 -2.54425e-08
selparm[16]      4.00401  -5.5355e-08
selparm[19]      97.9141  3.01628e-09
selparm[20]     -3.14362  6.09241e-08
selparm[21]      4.42102  2.77071e-09
