ParName   Value   Gradient
SR_parm[1]      10.1393 -1.44135e-05
recdev1(1975)    -0.154918  8.90247e-07
recdev1(1976)    -0.462802  8.96589e-07
recdev1(1977)    -0.023328  1.15745e-06
recdev1(1978)    -0.376319 -7.38443e-07
recdev1(1979)    0.0892875  4.22132e-07
recdev1(1980)    -0.267035  1.95108e-06
recdev1(1981)    0.0674934  3.00666e-07
recdev1(1982)    -0.155461  1.77425e-07
recdev1(1983)    0.0799475  5.90937e-07
recdev1(1984)   0.00401131 -3.32226e-07
recdev1(1985)     0.274633 -2.01715e-07
recdev1(1986)    -0.258325  7.64746e-07
recdev1(1987)    -0.204422 -1.74357e-06
recdev1(1988)   0.00411979  -2.0581e-07
recdev1(1989)   -0.0351607 -8.99311e-07
recdev1(1990)    -0.281072 -9.23789e-07
recdev1(1991)     -0.33136  1.28563e-06
recdev1(1992)    0.0523609 -4.42285e-07
recdev1(1993)    -0.219436  5.35333e-07
recdev1(1994)    0.0827614 -1.41069e-06
recdev1(1995)    0.0151213 -1.01791e-06
recdev1(1996)  -0.00941346 -1.04287e-06
recdev1(1997)    -0.112053  1.66514e-08
recdev1(1998)     0.206129  8.95525e-07
recdev1(1999)     0.206718 -1.16533e-06
recdev1(2000)   -0.0601926  1.29001e-06
recdev1(2001)     0.144157 -2.21501e-06
recdev1(2002)    0.0513817  5.48087e-07
recdev1(2003)    0.0126335 -4.33357e-07
recdev1(2004)    0.0370952 -7.44658e-09
recdev1(2005)    0.0785764  3.82951e-07
recdev1(2006)     0.356529 -1.01575e-06
recdev1(2007)    -0.137488  9.58982e-07
recdev1(2008)     0.262138 -4.70844e-07
recdev1(2009)     0.342761 -3.08361e-07
recdev1(2010)     -0.10863  1.61233e-06
recdev1(2011)     0.449614 -5.17064e-07
recdev1(2012)    0.0532196 -4.73555e-07
recdev1(2013)     0.163932   1.9628e-07
recdev1(2014)  -0.00904775    3.088e-07
recdev1(2015)     0.171842  8.11849e-08
Fcast_recruitments(2016)  9.91177e-05 -1.06616e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      75.0455 -1.12841e-06
selparm[2]     -2.27871 -1.25216e-07
selparm[3]      1.24127  1.70829e-08
selparm[4]      2.26445  5.32617e-08
selparm[7]      75.9735  7.80085e-06
selparm[9]    -0.999481 -6.69295e-08
selparm[10]    -0.999483 -7.04381e-07
selparm[12]     -9.13573  1.01547e-08
selparm[13]      62.7353  -1.6226e-07
selparm[15]      3.31244 -3.80699e-10
selparm[16]      4.12248  1.29563e-07
selparm[19]      99.8397  7.17988e-07
selparm[20]      -2.8456 -7.59416e-08
selparm[21]      4.51609  1.38074e-07
