ParName   Value   Gradient
SR_parm[1]      9.82332 -3.20319e-05
recdev1(1975)   -0.0448657  2.28504e-06
recdev1(1976)   -0.0474591  2.48192e-06
recdev1(1977)   -0.0518609  2.83133e-06
recdev1(1978)    -0.307414  2.75029e-06
recdev1(1979)    -0.033673  2.57239e-06
recdev1(1980)    -0.121197  2.64203e-06
recdev1(1981)   -0.0329738   2.7533e-06
recdev1(1982)    -0.344036  2.24399e-06
recdev1(1983)    -0.477388   1.9191e-06
recdev1(1984)   -0.0969207  2.25333e-06
recdev1(1985)     0.285434  2.56106e-06
recdev1(1986)    -0.305348  1.62367e-06
recdev1(1987)    -0.407584  1.68383e-06
recdev1(1988)  -0.00996512  1.08919e-06
recdev1(1989)     0.115612   1.2538e-06
recdev1(1990)   -0.0170199  1.16377e-06
recdev1(1991)     0.356367   1.3364e-06
recdev1(1992)    -0.089755  5.33559e-07
recdev1(1993)     0.142277  4.15521e-07
recdev1(1994)     0.239575  3.16104e-07
recdev1(1995)      0.18194 -5.50123e-07
recdev1(1996)  -0.00888914 -8.72626e-07
recdev1(1997)  -0.00280006 -3.29048e-07
recdev1(1998)   0.00868089 -1.64352e-06
recdev1(1999)     0.415436 -2.51018e-06
recdev1(2000)       0.2956 -1.78515e-06
recdev1(2001)   -0.0170398 -1.99004e-06
recdev1(2002)   -0.0070016 -8.16011e-07
recdev1(2003)    -0.299513 -2.02009e-06
recdev1(2004)   0.00487204 -1.38413e-06
recdev1(2005)   -0.0100516 -2.11354e-06
recdev1(2006)    0.0397148 -1.66271e-06
recdev1(2007)     0.152654 -1.90844e-06
recdev1(2008)     0.254063 -2.74715e-06
recdev1(2009)     0.288174 -2.43352e-06
recdev1(2010)   -0.0723374  -8.9831e-07
recdev1(2011)     0.252483 -3.57887e-06
recdev1(2012)   0.00532228 -1.23917e-06
recdev1(2013)    -0.160659  -2.3323e-06
recdev1(2014)     0.189552  -2.8976e-06
recdev1(2015)    -0.262005  -1.1276e-06
Fcast_recruitments(2016)   -0.0830982 -1.25649e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      62.2701  6.11229e-07
selparm[2]     -1.00902 -1.07904e-07
selparm[3]      1.46759 -2.20791e-08
selparm[4]      1.68027  1.03702e-06
selparm[7]      30.2862 -1.84144e-07
selparm[9]      4.00047  2.92237e-07
selparm[10]      5.95359 -3.41667e-06
selparm[12]     -10.5739  4.74278e-08
selparm[13]        62.56   -1.307e-07
selparm[15]       3.3699 -8.62775e-09
selparm[16]       4.1625 -9.47449e-08
selparm[19]      96.0911 -6.31002e-08
selparm[20]     -3.15715  1.54843e-06
selparm[21]      4.41652  2.26464e-08
