ParName   Value   Gradient
SR_parm[1]      10.0912  1.13054e-05
recdev1(1975)     -0.47728  -1.3023e-08
recdev1(1976)    -0.310297 -1.24109e-07
recdev1(1977)   -0.0381747 -2.88774e-07
recdev1(1978)     0.341868  1.31149e-07
recdev1(1979)   -0.0107905 -5.88975e-07
recdev1(1980)   -0.0967299 -3.32966e-07
recdev1(1981)    -0.109749  -4.7109e-07
recdev1(1982)    -0.256223 -4.88261e-07
recdev1(1983)   -0.0583542  -6.0705e-07
recdev1(1984)      0.33649 -5.34479e-07
recdev1(1985)     0.227277 -4.45474e-08
recdev1(1986)    -0.281812  -1.2125e-07
recdev1(1987)    -0.257481 -2.47321e-07
recdev1(1988)     0.425248 -4.11161e-07
recdev1(1989)     0.114579 -2.03068e-07
recdev1(1990)    -0.570153 -8.10056e-08
recdev1(1991)     0.481166 -3.73214e-07
recdev1(1992)     -0.14274 -4.21504e-07
recdev1(1993)     0.397544   -5.809e-07
recdev1(1994)      0.11545  -2.5536e-07
recdev1(1995)    -0.147241 -4.14252e-07
recdev1(1996)     0.310619 -5.15131e-08
recdev1(1997)   -0.0941956 -4.23618e-07
recdev1(1998)     0.300132 -3.14632e-09
recdev1(1999)     0.325698  2.69017e-07
recdev1(2000)     0.448085  1.02666e-06
recdev1(2001)      -0.2201  2.16871e-07
recdev1(2002)    -0.345401  2.73615e-07
recdev1(2003)    -0.140199  1.50715e-07
recdev1(2004)     0.120849   2.1379e-07
recdev1(2005)   -0.0271671  7.60127e-08
recdev1(2006)     0.369329   8.5881e-07
recdev1(2007)     0.110251  7.02815e-07
recdev1(2008)     0.319452  1.02524e-06
recdev1(2009)    -0.154874  5.52794e-07
recdev1(2010)   -0.0999749  5.78803e-07
recdev1(2011)     0.201518  8.03579e-07
recdev1(2012)     0.172596  5.45977e-07
recdev1(2013)    0.0658288  1.87179e-07
recdev1(2014)    -0.678878 -1.31968e-07
recdev1(2015)    -0.666164 -2.80961e-07
Fcast_recruitments(2016)     -1.01592  2.13068e-07
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      111.157  7.48926e-06
selparm[2]     -1.34133 -6.16022e-07
selparm[3]      6.81906 -1.22038e-05
selparm[4]      4.15711  4.20053e-06
selparm[7]      77.5829 -8.74791e-07
selparm[9]      5.54932  6.52943e-07
selparm[10]      3.26423  4.17933e-07
selparm[12]    -0.847867  2.37915e-07
selparm[13]      62.0508 -2.16243e-07
selparm[15]      3.57184 -6.63613e-08
selparm[16]      4.16961 -7.35626e-08
selparm[19]      99.3076  5.35841e-06
selparm[20]     -6.97139 -6.57218e-07
selparm[21]      4.60037 -3.00645e-06
