ParName   Value   Gradient
SR_parm[1]      9.94908 -6.08541e-05
recdev1(1975)    -0.149408   6.9945e-06
recdev1(1976)    -0.085079  2.56067e-06
recdev1(1977)     0.127471 -3.38729e-06
recdev1(1978)     0.411219  4.12983e-06
recdev1(1979)    0.0949912 -1.89419e-06
recdev1(1980)     0.189341  5.47477e-06
recdev1(1981)     0.130359  4.45642e-06
recdev1(1982)     0.185673  2.60537e-06
recdev1(1983)     0.198516  3.87884e-06
recdev1(1984)     0.431554 -2.41709e-06
recdev1(1985)     0.279689  2.10762e-06
recdev1(1986)     -0.14291 -1.90312e-06
recdev1(1987)    -0.242499  3.43413e-06
recdev1(1988)     0.172397 -2.44704e-06
recdev1(1989)   -0.0945564  1.16734e-06
recdev1(1990)    -0.469137  2.09789e-07
recdev1(1991)     0.111583 -5.81519e-06
recdev1(1992)    -0.255692  8.19492e-06
recdev1(1993)     0.212999  2.36653e-06
recdev1(1994)   -0.0513597 -1.02628e-06
recdev1(1995)   -0.0541102  5.55736e-07
recdev1(1996)     0.138773  3.44205e-06
recdev1(1997)    -0.275785  4.05747e-06
recdev1(1998)    0.0426748  1.12368e-06
recdev1(1999)     0.195521 -2.96973e-06
recdev1(2000)     0.174768 -3.14375e-07
recdev1(2001)    -0.176734  1.59757e-06
recdev1(2002)   -0.0400196 -2.24779e-06
recdev1(2003)    -0.167848 -2.32121e-06
recdev1(2004)   -0.0970438 -4.31268e-06
recdev1(2005)     -0.13401  -5.6781e-08
recdev1(2006)     0.187763 -3.52401e-06
recdev1(2007)   -0.0104874 -3.96573e-06
recdev1(2008)     -0.20816 -2.84778e-06
recdev1(2009)    0.0343561  -2.2681e-06
recdev1(2010)    -0.020766 -1.22697e-06
recdev1(2011)   -0.0615138 -5.99841e-06
recdev1(2012)     0.234675  1.31422e-06
recdev1(2013)    -0.119899 -2.26207e-06
recdev1(2014)    -0.406858  2.40193e-06
recdev1(2015)    -0.290447 -2.20805e-07
Fcast_recruitments(2016)      -0.2242   -6.035e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      117.782 -4.04837e-05
selparm[2]     -3.97624 -6.10013e-06
selparm[3]      7.02419  8.50564e-05
selparm[4]      4.00841  -1.0479e-05
selparm[7]      76.0348  3.93417e-06
selparm[9]      5.27993 -3.80581e-06
selparm[10]      3.69055 -2.06173e-06
selparm[12]    -0.802745    6.036e-06
selparm[13]      62.1314 -2.78655e-06
selparm[15]      3.52379  3.21319e-06
selparm[16]      4.12234  1.24412e-05
selparm[19]      99.3061  2.95198e-06
selparm[20]     -6.97389  3.10052e-05
selparm[21]      4.59493 -1.06225e-06
