ParName   Value   Gradient
SR_parm[1]      9.97673 -4.49302e-05
recdev1(1975)     0.443034  4.92869e-06
recdev1(1976)     0.418722  5.49572e-06
recdev1(1977)     0.124126  4.34071e-06
recdev1(1978)     0.380041  5.04747e-06
recdev1(1979)   0.00558759   3.8961e-06
recdev1(1980)     0.321753  4.75821e-06
recdev1(1981)     0.037382  4.10058e-06
recdev1(1982)     0.290434  5.03303e-06
recdev1(1983)   -0.0770945   4.1925e-06
recdev1(1984)    -0.148764  4.40364e-06
recdev1(1985)   -0.0888492  4.51842e-06
recdev1(1986)    -0.318953  2.96508e-06
recdev1(1987)    -0.276074  1.07129e-06
recdev1(1988)    0.0844982 -2.14857e-06
recdev1(1989)    -0.164158 -2.27677e-06
recdev1(1990)    -0.273366 -2.22287e-06
recdev1(1991)   -0.0283135 -4.58354e-06
recdev1(1992)    -0.399509 -3.89181e-06
recdev1(1993)    -0.024441 -8.09828e-06
recdev1(1994)    -0.214851 -7.91845e-06
recdev1(1995)    -0.338241  -7.9954e-06
recdev1(1996)    -0.246122 -9.19222e-06
recdev1(1997)     0.163228 -1.31803e-05
recdev1(1998)   -0.0192235 -1.11345e-05
recdev1(1999)     -0.22238 -9.48494e-06
recdev1(2000)   0.00588038 -1.33145e-05
recdev1(2001)     -0.27155 -9.56313e-06
recdev1(2002)    -0.200524 -6.24948e-06
recdev1(2003)    -0.154552 -4.01767e-07
recdev1(2004)    0.0573825  5.87147e-07
recdev1(2005)      0.13217 -1.11336e-05
recdev1(2006)    -0.308685 -1.22089e-05
recdev1(2007)     0.245164 -1.48504e-05
recdev1(2008)     0.236086   1.5006e-05
recdev1(2009)    -0.353751  1.80071e-05
recdev1(2010)     0.472937  6.94912e-06
recdev1(2011)    0.0207284 -1.91048e-05
recdev1(2012)     0.211397 -1.93098e-05
recdev1(2013)     0.125272  1.52225e-05
recdev1(2014)      0.33336  6.99098e-05
recdev1(2015)    0.0202165  7.54156e-06
Fcast_recruitments(2016)  0.000221564 -1.00744e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      87.0121 -1.62278e-06
selparm[2]     -2.56694 -8.03187e-10
selparm[3]     0.252636  9.28893e-08
selparm[4]      2.37779 -7.06033e-10
selparm[7]      88.3578  6.12938e-06
selparm[9]    -0.931709 -5.83785e-08
selparm[10]    -0.875754  5.05365e-09
selparm[12]     -2.10683  6.16631e-06
selparm[13]      62.5508 -1.13443e-06
selparm[15]      3.30873 -2.94285e-07
selparm[16]      4.11415 -1.37795e-06
selparm[19]      108.014 -4.64932e-07
selparm[20]     -2.54234 -4.21111e-10
selparm[21]      4.98023  4.06967e-07
