ParName   Value   Gradient
SR_parm[1]      10.7564 -9.79595e-05
recdev1(1975)     0.567655 -1.77886e-05
recdev1(1976)     0.558659 -1.36562e-05
recdev1(1977)     0.912906 -2.23305e-05
recdev1(1978)      1.18629 -2.37224e-05
recdev1(1979)     0.718826 -3.28603e-05
recdev1(1980)     0.834381  4.96663e-06
recdev1(1981)      0.69757   1.8824e-05
recdev1(1982)     0.738435  2.56713e-05
recdev1(1983)     0.719107  2.17933e-05
recdev1(1984)     0.908596  1.59234e-05
recdev1(1985)     0.583688 -2.09483e-06
recdev1(1986)    0.0754866  1.67789e-06
recdev1(1987)   -0.0939495  6.72473e-06
recdev1(1988)     0.356867  3.29419e-06
recdev1(1989)   -0.0059717  1.49235e-05
recdev1(1990)    -0.444382  1.74252e-05
recdev1(1991)     0.343467  2.23625e-05
recdev1(1992)    -0.216679  1.46451e-05
recdev1(1993)     0.337233  1.65196e-05
recdev1(1994)   -0.0474933  2.98131e-05
recdev1(1995)    -0.094943  7.41625e-06
recdev1(1996)     0.107395  1.13737e-05
recdev1(1997)    -0.450737   1.5672e-05
recdev1(1998)   -0.0961076  1.94921e-05
recdev1(1999)    0.0304668 -2.37531e-06
recdev1(2000)   -0.0220932  3.11445e-05
recdev1(2001)    -0.520365 -1.00383e-05
recdev1(2002)     -0.28848  9.48607e-06
recdev1(2003)    -0.500179 -1.18946e-05
recdev1(2004)    -0.423935  1.09724e-05
recdev1(2005)    -0.532507   1.5313e-05
recdev1(2006)     -0.18043 -6.82231e-06
recdev1(2007)    -0.409112  2.33928e-05
recdev1(2008)    -0.767356 -7.37698e-06
recdev1(2009)    -0.421892 -2.21355e-05
recdev1(2010)    -0.522395  -2.0496e-05
recdev1(2011)    -0.612711  1.27034e-06
recdev1(2012)    -0.288132 -1.22645e-05
recdev1(2013)    -0.721658  -1.4889e-05
recdev1(2014)      -1.0848 -2.73559e-05
recdev1(2015)    -0.930724 -4.09549e-05
Fcast_recruitments(2016)    -0.897026 -8.58092e-05
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]       102.03 -9.36125e-06
selparm[2]    -0.352403 -4.19931e-06
selparm[3]      6.64555  2.98272e-06
selparm[4]      4.11853  3.04789e-06
selparm[7]      74.2409  4.50401e-05
selparm[9]      5.15646 -4.11504e-05
selparm[10]       4.0936 -1.11708e-05
selparm[12]     -1.28464   1.1105e-06
selparm[13]      61.6885 -2.90166e-05
selparm[15]      3.61718  5.19875e-06
selparm[16]      4.05906 -2.46284e-05
selparm[19]      96.9919 -2.09621e-06
selparm[20]       -7.194 -1.85404e-07
selparm[21]      4.48396 -2.50713e-06
