ParName   Value   Gradient
SR_parm[1]       9.7627  -9.4135e-05
recdev1(1975)    -0.944116  4.97244e-06
recdev1(1976)    -0.608042  6.89224e-06
recdev1(1977)    -0.210057  7.45976e-06
recdev1(1978)     0.186099  8.76877e-06
recdev1(1979)    -0.138804  6.72681e-06
recdev1(1980)    -0.200801  5.86102e-06
recdev1(1981)    -0.200593  6.67233e-06
recdev1(1982)     -0.34616  5.10293e-06
recdev1(1983)    -0.134085  4.68691e-06
recdev1(1984)     0.297074  5.93171e-06
recdev1(1985)     0.241317  4.52441e-06
recdev1(1986)    -0.276555  2.87759e-06
recdev1(1987)     -0.24176  2.60324e-06
recdev1(1988)      0.45784  8.00399e-07
recdev1(1989)     0.154421  1.78762e-06
recdev1(1990)     -0.58545   2.4747e-06
recdev1(1991)     0.497443 -2.60791e-07
recdev1(1992)     -0.13521  8.76792e-07
recdev1(1993)      0.44587 -1.63812e-06
recdev1(1994)     0.153066 -1.21436e-06
recdev1(1995)    -0.113226 -4.70843e-07
recdev1(1996)     0.365992 -4.03997e-06
recdev1(1997)   -0.0647556 -1.65328e-06
recdev1(1998)     0.338463 -5.65492e-06
recdev1(1999)     0.357717 -6.33277e-06
recdev1(2000)     0.496328   -8.546e-06
recdev1(2001)    -0.165891 -2.56929e-06
recdev1(2002)    -0.296967 -2.26218e-06
recdev1(2003)   -0.0699641 -3.86475e-06
recdev1(2004)     0.169247  -6.0134e-06
recdev1(2005)  -0.00668813 -4.29226e-06
recdev1(2006)     0.431278 -7.61292e-06
recdev1(2007)     0.188274 -4.46769e-06
recdev1(2008)     0.459425 -7.43472e-06
recdev1(2009)   -0.0734566 -1.96177e-06
recdev1(2010)    0.0192762 -2.63984e-06
recdev1(2011)     0.343794 -4.57403e-06
recdev1(2012)      0.27142 -4.20488e-06
recdev1(2013)     0.155949  -1.7363e-06
recdev1(2014)    -0.619047  1.54678e-06
recdev1(2015)    -0.598667  3.35935e-06
Fcast_recruitments(2016)    -0.958154  2.26808e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]       97.392 -3.84981e-06
selparm[2]      -6.8265 -4.81596e-08
selparm[3]      6.42852   4.8306e-06
selparm[4]    -0.475652  7.07785e-08
selparm[7]      75.8407 -8.66138e-06
selparm[9]      5.45995  3.33799e-06
selparm[10]      3.89494 -1.07261e-06
selparm[12]     -1.49773 -6.23848e-06
selparm[13]      61.9537 -1.39074e-06
selparm[15]      3.62181   5.2544e-07
selparm[16]      4.16785   2.9411e-08
selparm[19]      96.9351 -1.36208e-05
selparm[20]     -7.19138 -2.03834e-06
selparm[21]      4.47021  3.73926e-06
