ParName   Value   Gradient
SR_parm[1]      9.80209  1.13261e-07
recdev1(1975)    -0.149577   1.7241e-07
recdev1(1976)    -0.438755  6.01703e-08
recdev1(1977)   0.00718529 -5.04729e-07
recdev1(1978)    -0.363286  4.19604e-07
recdev1(1979)      0.12552  1.05915e-07
recdev1(1980)    -0.264651  5.23987e-07
recdev1(1981)    0.0966495  5.32957e-07
recdev1(1982)    -0.153023 -1.37629e-06
recdev1(1983)     0.100712 -2.13378e-07
recdev1(1984)   0.00906214   5.4286e-07
recdev1(1985)     0.317636 -5.56731e-07
recdev1(1986)    -0.239155  8.94192e-07
recdev1(1987)     -0.14946 -4.42954e-07
recdev1(1988)    0.0563135 -2.97639e-07
recdev1(1989)     0.017577  1.86467e-07
recdev1(1990)    -0.259285  9.80232e-07
recdev1(1991)    -0.329528  2.79715e-07
recdev1(1992)    0.0556136 -6.38724e-07
recdev1(1993)    -0.252416 -3.53442e-07
recdev1(1994)    0.0750385 -6.42723e-07
recdev1(1995)  -0.00717192 -6.17407e-07
recdev1(1996)   -0.0257218 -3.41768e-07
recdev1(1997)    -0.117901  9.11817e-07
recdev1(1998)     0.206952 -2.05771e-07
recdev1(1999)     0.181823  9.18767e-09
recdev1(2000)   -0.0943818  2.51644e-08
recdev1(2001)     0.115127  9.66443e-07
recdev1(2002)  -0.00534295  4.23212e-07
recdev1(2003)   -0.0235174  -1.2362e-06
recdev1(2004)    0.0111296 -1.54448e-07
recdev1(2005)    0.0629111 -5.64892e-07
recdev1(2006)     0.347088 -4.18889e-07
recdev1(2007)    -0.155086  1.20859e-06
recdev1(2008)     0.246057 -1.84729e-08
recdev1(2009)     0.331849   4.8897e-07
recdev1(2010)    -0.136208  4.95901e-08
recdev1(2011)     0.447469  5.42102e-07
recdev1(2012)     0.013869 -1.28504e-08
recdev1(2013)     0.166294  -4.3433e-07
recdev1(2014)   -0.0120272  -3.8365e-07
recdev1(2015)     0.184617  3.25623e-08
Fcast_recruitments(2016)  -0.00414173 -3.36737e-10
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      73.0279  3.15505e-07
selparm[2]     -1.96346 -1.33323e-08
selparm[3]     0.283223 -1.22576e-07
selparm[4]      2.58894  3.92676e-09
selparm[7]      75.9291 -1.85461e-07
selparm[9]    -0.999357  8.65942e-08
selparm[10]    -0.999424 -3.60152e-07
selparm[12]     -8.06511 -6.40995e-07
selparm[13]      62.5976 -1.30848e-07
selparm[15]      3.32385 -4.09695e-07
selparm[16]      4.06812 -3.59188e-07
selparm[19]      97.1329  1.23979e-07
selparm[20]     -3.18823 -4.57576e-08
selparm[21]      4.36671  2.96096e-07
