ParName   Value   Gradient
SR_parm[1]      9.44852 -5.27152e-06
recdev1(1975)    -0.227983 -1.32404e-06
recdev1(1976)    -0.143015 -3.68756e-06
recdev1(1977)    0.0766675 -4.95281e-06
recdev1(1978)     0.338398  2.42603e-06
recdev1(1979)    0.0344626   6.0303e-06
recdev1(1980)     0.128969 -7.54004e-06
recdev1(1981)    0.0735081  6.48144e-06
recdev1(1982)     0.125286 -1.05991e-06
recdev1(1983)     0.130665 -2.50284e-06
recdev1(1984)     0.369835  2.97836e-06
recdev1(1985)     0.273074 -2.45285e-06
recdev1(1986)    -0.134435  2.95693e-06
recdev1(1987)    -0.217684 -1.17058e-06
recdev1(1988)      0.21213  6.48087e-07
recdev1(1989)   -0.0289833  6.12264e-07
recdev1(1990)    -0.463312 -1.52877e-07
recdev1(1991)    0.0858617 -5.07866e-08
recdev1(1992)    -0.279466  5.40868e-07
recdev1(1993)     0.194033 -3.23627e-07
recdev1(1994)   -0.0787409  1.61333e-06
recdev1(1995)   -0.0721528 -1.14462e-06
recdev1(1996)     0.143438  6.85876e-07
recdev1(1997)    -0.256791 -7.36252e-07
recdev1(1998)    0.0606349  4.36278e-07
recdev1(1999)     0.209256 -4.84675e-07
recdev1(2000)     0.188898  6.21598e-07
recdev1(2001)    -0.162493 -2.25067e-07
recdev1(2002)   -0.0284258 -1.58613e-07
recdev1(2003)    -0.145078  4.27408e-07
recdev1(2004)   -0.0843198 -8.00819e-09
recdev1(2005)    -0.114786 -5.54215e-07
recdev1(2006)     0.212462 -2.03622e-07
recdev1(2007)    0.0395981 -2.71342e-07
recdev1(2008)    -0.175816 -6.23507e-08
recdev1(2009)    0.0976823  4.55617e-08
recdev1(2010)    0.0313012   7.9848e-08
recdev1(2011)   -0.0217851 -1.53519e-07
recdev1(2012)     0.290042  2.14557e-07
recdev1(2013)   -0.0842524  3.97421e-07
recdev1(2014)    -0.358389   9.2925e-07
recdev1(2015)    -0.238293  1.15759e-06
Fcast_recruitments(2016)    -0.172483  1.16417e-06
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      100.085 -1.08497e-06
selparm[2]    -0.218411 -4.38886e-07
selparm[3]      6.53775 -2.01883e-07
selparm[4]      4.12256 -3.63836e-08
selparm[7]      74.6448 -1.05664e-06
selparm[9]      5.18859  1.47513e-06
selparm[10]      4.13024  9.09759e-07
selparm[12]     -1.33985   1.8876e-07
selparm[13]      62.0872 -3.07064e-07
selparm[15]      3.57344 -4.46332e-07
selparm[16]      4.15095   -9.818e-07
selparm[19]      97.2298 -1.92622e-07
selparm[20]     -7.18389  8.60957e-06
selparm[21]      4.47018  2.13358e-06
