ParName   Value   Gradient
SR_parm[1]      10.0216 -8.32855e-05
recdev1(1975)     0.229143  2.48717e-06
recdev1(1976)     0.360695  2.38724e-06
recdev1(1977)   0.00904808  2.33591e-06
recdev1(1978)     0.146843  2.13901e-06
recdev1(1979)   -0.0164523  2.03509e-06
recdev1(1980)    0.0755141   1.6983e-06
recdev1(1981)    -0.239709  1.83273e-06
recdev1(1982)    -0.417837   1.9559e-06
recdev1(1983)    -0.153796  1.43164e-06
recdev1(1984)    0.0704078  8.57373e-07
recdev1(1985)    0.0577365   3.8728e-07
recdev1(1986)    -0.537772  1.23068e-06
recdev1(1987)    -0.387275  8.63029e-07
recdev1(1988)     0.235674 -1.08143e-06
recdev1(1989)   -0.0603822  -4.2024e-07
recdev1(1990)    0.0502737 -1.20332e-06
recdev1(1991)    -0.237033 -2.29532e-07
recdev1(1992)    -0.112185 -8.58273e-07
recdev1(1993)    0.0156572  -1.7883e-06
recdev1(1994)   -0.0275758 -2.11666e-06
recdev1(1995)    -0.141608 -2.01115e-06
recdev1(1996)    -0.179974 -1.95977e-06
recdev1(1997)    -0.175594 -2.00603e-06
recdev1(1998)     0.271836 -4.78155e-06
recdev1(1999)     0.201983 -4.44472e-06
recdev1(2000)   -0.0782542 -2.49014e-06
recdev1(2001)    -0.044235 -2.26181e-06
recdev1(2002)    -0.336868 -6.34566e-07
recdev1(2003)    -0.087979 -1.71228e-06
recdev1(2004)   -0.0915241 -1.32971e-06
recdev1(2005)   -0.0268866 -1.14726e-06
recdev1(2006)   -0.0172747 -1.16921e-07
recdev1(2007)    0.0575065  3.82877e-07
recdev1(2008)     0.455607  -2.3776e-07
recdev1(2009)    0.0934475  9.54717e-07
recdev1(2010)     0.311168  6.89093e-07
recdev1(2011)     0.181731  1.20527e-06
recdev1(2012)    -0.126148  1.69721e-06
recdev1(2013)     0.412449  1.47455e-06
recdev1(2014)    0.0266496  2.48433e-06
recdev1(2015)     0.232995  2.30888e-06
Fcast_recruitments(2016)     0.225396 -9.35619e-07
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      75.0034 -1.13407e-06
selparm[2]     -1.71421 -7.10843e-09
selparm[3]    -0.638235  7.52842e-09
selparm[4]      1.33974  9.70861e-10
selparm[7]      44.9199 -2.92959e-06
selparm[9]      4.25163  1.10163e-08
selparm[10]      4.89227  -2.8182e-06
selparm[12]     -8.30213 -2.70315e-08
selparm[13]      62.7339 -1.07902e-06
selparm[15]      3.23948  2.46338e-07
selparm[16]      4.11072 -1.38296e-07
selparm[19]      100.751 -3.25963e-07
selparm[20]     -2.67448  2.22873e-07
selparm[21]      4.73896  1.61484e-07
