ParName   Value   Gradient
SR_parm[1]       9.5108  2.24172e-05
recdev1(1975)    -0.135872 -2.24766e-06
recdev1(1976)    -0.153846  6.54089e-06
recdev1(1977)    -0.160794  -2.7198e-06
recdev1(1978)    -0.693051  6.23372e-06
recdev1(1979)    0.0560347 -2.24208e-05
recdev1(1980)    -0.209118 -2.75085e-05
recdev1(1981)     0.151099 -3.82779e-05
recdev1(1982)    -0.488737 -3.38359e-05
recdev1(1983)    -0.799641 -1.23989e-05
recdev1(1984)       -0.071 -1.06247e-05
recdev1(1985)     0.542712 -4.30217e-05
recdev1(1986)     -0.21264 -2.28785e-05
recdev1(1987)    -0.506042 -1.67616e-05
recdev1(1988)    0.0627892  -1.9335e-05
recdev1(1989)     0.422189 -1.33607e-07
recdev1(1990)    -0.081239  9.87654e-06
recdev1(1991)     0.525894  5.23042e-05
recdev1(1992)    -0.310416  4.33681e-05
recdev1(1993)     0.146518  2.05244e-05
recdev1(1994)     0.246919  1.53716e-05
recdev1(1995)      0.21358   1.2277e-05
recdev1(1996)   -0.0430065 -4.40733e-05
recdev1(1997)    0.0117944 -4.23863e-05
recdev1(1998)   -0.0635001 -4.59748e-05
recdev1(1999)      0.52381 -1.26511e-05
recdev1(2000)     0.451114  3.22333e-05
recdev1(2001)   0.00793113  2.23083e-05
recdev1(2002)     0.133515  2.64358e-05
recdev1(2003)    -0.514225    7.874e-06
recdev1(2004)    0.0799333  2.03276e-05
recdev1(2005)    0.0158331  2.17117e-05
recdev1(2006)     0.139711  5.40349e-05
recdev1(2007)     0.225215   8.9811e-05
recdev1(2008)     0.281101  7.40482e-05
recdev1(2009)     0.445194  7.85971e-05
recdev1(2010)    -0.255793  3.80352e-05
recdev1(2011)     0.365169  5.05903e-05
recdev1(2012)    0.0438763  1.05119e-06
recdev1(2013)    -0.326649 -1.29896e-05
recdev1(2014)     0.362427 -5.18516e-05
recdev1(2015)     -0.42879 -2.03405e-05
Fcast_recruitments(2016)   -0.0826349 -3.76253e-05
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      62.8494 -4.14617e-05
selparm[2]     -1.14492 -8.21264e-06
selparm[3]      2.31544  2.12618e-06
selparm[4]       2.0576 -1.74062e-06
selparm[7]      70.0536  -2.2531e-05
selparm[9]      4.82996  9.19574e-06
selparm[10]      4.62886  -8.4699e-06
selparm[12]      -3.4873  1.70742e-06
selparm[13]       62.335 -1.28379e-05
selparm[15]      3.64063 -5.14949e-06
selparm[16]      4.41928 -1.83248e-05
selparm[19]      97.1279 -1.40066e-05
selparm[20]     -3.15786 -9.07848e-06
selparm[21]      4.42644   2.1279e-06
