ParName   Value   Gradient
SR_parm[1]      11.6439 -1.78923e-05
recdev1(1975)   0.00161583  1.38233e-06
recdev1(1976)    -0.092134  1.11082e-05
recdev1(1977)     0.383746  3.36856e-05
recdev1(1978)    0.0690912  2.91527e-05
recdev1(1979)     0.431621  4.78535e-05
recdev1(1980)     0.116766  2.08193e-05
recdev1(1981)     0.331732  2.77485e-05
recdev1(1982)     0.220167   3.5217e-05
recdev1(1983)     0.415629  1.12929e-05
recdev1(1984)     0.260318  3.48822e-05
recdev1(1985)     0.296449 -1.46309e-06
recdev1(1986)    -0.168293  3.25603e-05
recdev1(1987)    -0.217311  1.76248e-05
recdev1(1988)  -0.00203533  6.24716e-05
recdev1(1989)    -0.185726  7.53703e-05
recdev1(1990)    -0.110506  7.75065e-05
recdev1(1991)    -0.160119  4.30148e-05
recdev1(1992)     0.137839  4.10685e-05
recdev1(1993)   -0.0668496  2.50254e-05
recdev1(1994)    0.0640541  2.26829e-06
recdev1(1995)    0.0696688  6.51929e-07
recdev1(1996)    -0.100278 -7.38388e-07
recdev1(1997)    -0.315835  2.08488e-05
recdev1(1998)    0.0995604 -3.57267e-05
recdev1(1999)     0.116288 -7.28871e-05
recdev1(2000)    -0.238989 -6.84165e-05
recdev1(2001)  -0.00667525  -4.5317e-05
recdev1(2002)     -0.14803 -4.40777e-05
recdev1(2003)    -0.216801 -4.69981e-05
recdev1(2004)    -0.143306 -2.79746e-05
recdev1(2005)    -0.167218 -7.88673e-05
recdev1(2006)     0.184785 -4.79452e-05
recdev1(2007)    -0.406585 -6.68186e-05
recdev1(2008)    -0.122829 -4.83799e-05
recdev1(2009)    -0.027061 -2.65047e-05
recdev1(2010)    -0.121514 -3.62154e-05
recdev1(2011)    -0.184572 -2.71156e-06
recdev1(2012)   0.00333529 -6.61508e-07
Fcast_recruitments(2013)            0 -2.37244e-12
Fcast_recruitments(2014)            0 -2.33499e-12
Fcast_recruitments(2015)            0 -2.15161e-12
Fcast_recruitments(2016)            0 -7.61267e-13
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      75.0149  1.95835e-05
selparm[2]     -3.16081 -9.22734e-06
selparm[3]      1.53637  8.44194e-06
selparm[4]      4.06362  1.46237e-05
selparm[7]      74.0181  1.79058e-05
selparm[9]    -0.999712 -2.01971e-06
selparm[10]    -0.999544  1.54916e-06
selparm[12]     -12.1027  3.06798e-06
selparm[13]      62.0662  4.42411e-06
selparm[15]    -0.919753  1.13415e-06
selparm[16]    -0.810216 -4.56846e-06
selparm[19]      55.1663  5.32987e-06
selparm[20]     -2.74757  1.16819e-05
selparm[21]      4.61162  1.70043e-05
