ParName   Value   Gradient
SR_parm[1]      9.81988  1.11535e-05
recdev1(1975)    -0.144286 -6.36558e-07
recdev1(1976)     -0.16009 -6.74652e-07
recdev1(1977)    -0.165448 -7.33151e-07
recdev1(1978)    -0.684233 -6.37472e-07
recdev1(1979)    0.0662912 -8.01687e-07
recdev1(1980)    -0.211091 -5.80734e-07
recdev1(1981)     0.124476 -5.92085e-07
recdev1(1982)    -0.507117 -5.04961e-07
recdev1(1983)    -0.784089 -4.38586e-07
recdev1(1984)   -0.0482452 -5.13151e-07
recdev1(1985)     0.504015 -3.80102e-07
recdev1(1986)    -0.321884 -3.56298e-07
recdev1(1987)    -0.525018  -3.3232e-07
recdev1(1988)    0.0584905 -2.26109e-07
recdev1(1989)     0.339172 -1.33746e-07
recdev1(1990)   -0.0901349 -2.16836e-07
recdev1(1991)     0.613728  3.89257e-08
recdev1(1992)    -0.249118 -2.22591e-07
recdev1(1993)     0.217662  4.57876e-08
recdev1(1994)     0.338522  2.16466e-07
recdev1(1995)     0.254126  2.33017e-07
recdev1(1996)   -0.0303342  2.30188e-07
recdev1(1997)   -0.0338301   2.5717e-07
recdev1(1998)    -0.134366  2.19051e-07
recdev1(1999)     0.530719  7.61242e-07
recdev1(2000)     0.432378  6.35108e-07
recdev1(2001)   -0.0193346  2.94905e-07
recdev1(2002)     0.146265  4.36211e-07
recdev1(2003)    -0.507841  7.74574e-08
recdev1(2004)    0.0905888  3.85975e-07
recdev1(2005)    0.0408241  3.72625e-07
recdev1(2006)     0.139656  4.12069e-07
recdev1(2007)     0.239278  4.62019e-07
recdev1(2008)     0.312487  4.88533e-07
recdev1(2009)      0.47213  5.65586e-07
recdev1(2010)    -0.266461   1.3286e-07
recdev1(2011)     0.421317  5.30964e-07
recdev1(2012)    0.0567442  3.11425e-07
recdev1(2013)    -0.379061  8.05593e-08
recdev1(2014)     0.358876  5.98547e-07
recdev1(2015)    -0.495764 -7.84889e-08
Fcast_recruitments(2016)    -0.162989  2.49887e-07
Fcast_recruitments(2017)            0            0
Fcast_recruitments(2018)            0            0
Fcast_recruitments(2019)            0            0
Fcast_recruitments(2020)            0            0
Fcast_recruitments(2021)            0            0
Fcast_recruitments(2022)            0            0
Fcast_recruitments(2023)            0            0
Fcast_recruitments(2024)            0            0
Fcast_recruitments(2025)            0            0
Fcast_recruitments(2026)            0            0
Fcast_recruitments(2027)            0            0
Fcast_recruitments(2028)            0            0
Fcast_recruitments(2029)            0            0
Fcast_recruitments(2030)            0            0
Fcast_recruitments(2031)            0            0
Fcast_recruitments(2032)            0            0
Fcast_recruitments(2033)            0            0
Fcast_recruitments(2034)            0            0
Fcast_recruitments(2035)            0            0
Fcast_recruitments(2036)            0            0
Fcast_recruitments(2037)            0            0
selparm[1]      61.5717  3.23559e-07
selparm[2]     -1.08389  8.97636e-08
selparm[3]      1.45837 -2.08231e-08
selparm[4]      1.92364  1.15232e-08
selparm[7]      69.2256  1.10638e-06
selparm[9]      4.79924 -2.72467e-07
selparm[10]      4.51285  2.69695e-07
selparm[12]     -3.67024   1.5748e-07
selparm[13]      62.2988   1.7011e-07
selparm[15]       3.5528  3.07464e-08
selparm[16]      4.27764  3.01489e-08
selparm[19]      96.2301  3.44399e-08
selparm[20]     -3.17225  1.74271e-08
selparm[21]      4.39301 -1.45644e-08
